SAMPLE UTC,DECIMAL DAY,BX PLANETOCENTRIC,BY PLANETOCENTRIC,BZ PLANETOCENTRIC,INSTRUMENT RANGE,X,Y,Z
2016-08-01T00:16:07.504,214.011197975,        2.12,       -2.26,       -5.29, 0.,  -5656367.916,   5786294.226,   -452102.635
2016-08-01T00:16:08.504,214.011209549,        2.11,       -2.29,       -5.31, 0.,  -5655350.291,   5787288.825,   -452102.097
2016-08-01T00:16:09.504,214.011221123,        2.11,       -2.28,       -5.27, 0.,  -5654332.491,   5788283.246,   -452101.560
2016-08-01T00:16:10.504,214.011232697,        2.16,       -2.33,       -5.26, 0.,  -5653314.517,   5789277.487,   -452101.023
2016-08-01T00:16:11.504,214.011244271,        2.21,       -2.34,       -5.24, 0.,  -5652296.367,   5790271.550,   -452100.486
2016-08-01T00:16:12.504,214.011255845,        2.17,       -2.38,       -5.22, 0.,  -5651278.043,   5791265.433,   -452099.949
2016-08-01T00:16:13.505,214.011267419,        2.13,       -2.34,       -5.23, 0.,  -5650259.544,   5792259.137,   -452099.412
2016-08-01T00:16:14.505,214.011278993,        2.06,       -2.31,       -5.22, 0.,  -5649240.871,   5793252.662,   -452098.875
2016-08-01T00:16:15.505,214.011290567,        2.06,       -2.34,       -5.22, 0.,  -5648222.022,   5794246.009,   -452098.338
2016-08-01T00:16:16.505,214.011302141,        2.07,       -2.39,       -5.23, 0.,  -5647202.999,   5795239.175,   -452097.800
2016-08-01T00:16:17.505,214.011313715,        2.06,       -2.38,       -5.23, 0.,  -5646183.801,   5796232.163,   -452097.263
2016-08-01T00:16:18.505,214.011325289,        2.15,       -2.41,       -5.23, 0.,  -5645164.429,   5797224.971,   -452096.726
2016-08-01T00:16:19.505,214.011336863,        2.15,       -2.40,       -5.25, 0.,  -5644144.882,   5798217.601,   -452096.189
2016-08-01T00:16:20.505,214.011348437,        2.10,       -2.43,       -5.16, 0.,  -5643125.161,   5799210.050,   -452095.652
2016-08-01T00:16:21.504,214.011360012,        2.10,       -2.47,       -5.20, 0.,  -5642105.265,   5800202.321,   -452095.115
2016-08-01T00:16:22.504,214.011371586,        2.10,       -2.44,       -5.27, 0.,  -5641085.195,   5801194.412,   -452094.578
2016-08-01T00:16:23.504,214.011383160,        2.10,       -2.45,       -5.19, 0.,  -5640064.950,   5802186.324,   -452094.041
2016-08-01T00:16:24.504,214.011394734,        2.07,       -2.51,       -5.21, 0.,  -5639044.531,   5803178.056,   -452093.503
2016-08-01T00:16:25.504,214.011406308,        2.07,       -2.56,       -5.19, 0.,  -5638023.937,   5804169.609,   -452092.966
2016-08-01T00:16:26.505,214.011417882,        2.11,       -2.56,       -5.16, 0.,  -5637003.169,   5805160.982,   -452092.429
2016-08-01T00:16:27.504,214.011429456,        2.11,       -2.57,       -5.14, 0.,  -5635982.227,   5806152.176,   -452091.892
2016-08-01T00:16:28.505,214.011441030,        2.08,       -2.59,       -5.14, 0.,  -5634961.110,   5807143.190,   -452091.355
2016-08-01T00:16:29.505,214.011452604,        2.12,       -2.61,       -5.14, 0.,  -5633939.819,   5808134.025,   -452090.818
2016-08-01T00:16:30.505,214.011464178,        2.04,       -2.51,       -5.13, 0.,  -5632918.354,   5809124.679,   -452090.281
2016-08-01T00:16:31.505,214.011475752,        2.08,       -2.50,       -5.15, 0.,  -5631896.715,   5810115.155,   -452089.743
2016-08-01T00:16:32.505,214.011487326,        2.05,       -2.42,       -5.24, 0.,  -5630874.902,   5811105.451,   -452089.206
2016-08-01T00:16:33.505,214.011498900,        2.03,       -2.38,       -5.27, 0.,  -5629852.914,   5812095.567,   -452088.669
2016-08-01T00:16:34.504,214.011510475,        2.07,       -2.42,       -5.22, 0.,  -5628830.752,   5813085.503,   -452088.132
2016-08-01T00:16:35.504,214.011522049,        2.11,       -2.47,       -5.22, 0.,  -5627808.416,   5814075.260,   -452087.595
2016-08-01T00:16:36.504,214.011533623,        2.07,       -2.48,       -5.24, 0.,  -5626785.907,   5815064.836,   -452087.058
2016-08-01T00:16:37.504,214.011545197,        2.05,       -2.51,       -5.22, 0.,  -5625763.223,   5816054.233,   -452086.521
2016-08-01T00:16:38.504,214.011556771,        2.06,       -2.49,       -5.22, 0.,  -5624740.365,   5817043.450,   -452085.984
2016-08-01T00:16:39.504,214.011568345,        2.10,       -2.51,       -5.27, 0.,  -5623717.333,   5818032.487,   -452085.446
2016-08-01T00:16:40.505,214.011579919,        2.10,       -2.52,       -5.25, 0.,  -5622694.128,   5819021.344,   -452084.909
2016-08-01T00:16:41.505,214.011591493,        2.16,       -2.55,       -5.26, 0.,  -5621670.748,   5820010.022,   -452084.372
2016-08-01T00:16:42.505,214.011603067,        2.16,       -2.59,       -5.24, 0.,  -5620647.195,   5820998.519,   -452083.835
2016-08-01T00:16:43.505,214.011614641,        2.15,       -2.59,       -5.20, 0.,  -5619623.468,   5821986.836,   -452083.298
2016-08-01T00:16:44.505,214.011626215,        2.09,       -2.55,       -5.19, 0.,  -5618599.567,   5822974.973,   -452082.761
2016-08-01T00:16:45.505,214.011637789,        2.08,       -2.51,       -5.22, 0.,  -5617575.492,   5823962.931,   -452082.224
2016-08-01T00:16:46.505,214.011649363,        2.09,       -2.50,       -5.21, 0.,  -5616551.244,   5824950.707,   -452081.687
2016-08-01T00:16:47.504,214.011660937,        2.16,       -2.56,       -5.19, 0.,  -5615526.822,   5825938.305,   -452081.149
2016-08-01T00:16:48.504,214.011672512,        2.10,       -2.57,       -5.18, 0.,  -5614502.226,   5826925.721,   -452080.612
2016-08-01T00:16:49.504,214.011684086,        2.03,       -2.57,       -5.18, 0.,  -5613477.457,   5827912.958,   -452080.075
2016-08-01T00:16:50.504,214.011695660,        2.02,       -2.64,       -5.10, 0.,  -5612452.514,   5828900.014,   -452079.538
2016-08-01T00:16:51.504,214.011707234,        2.03,       -2.61,       -5.12, 0.,  -5611427.397,   5829886.890,   -452079.001
2016-08-01T00:16:52.504,214.011718808,        2.01,       -2.60,       -5.11, 0.,  -5610402.107,   5830873.586,   -452078.464
2016-08-01T00:16:53.505,214.011730382,        2.04,       -2.55,       -5.15, 0.,  -5609376.643,   5831860.102,   -452077.927
2016-08-01T00:16:54.504,214.011741956,        2.09,       -2.55,       -5.14, 0.,  -5608351.007,   5832846.437,   -452077.390
2016-08-01T00:16:55.505,214.011753530,        2.08,       -2.53,       -5.12, 0.,  -5607325.196,   5833832.591,   -452076.852
2016-08-01T00:16:56.505,214.011765104,        2.09,       -2.58,       -5.17, 0.,  -5606299.212,   5834818.566,   -452076.315
2016-08-01T00:16:57.505,214.011776678,        2.08,       -2.59,       -5.17, 0.,  -5605273.055,   5835804.360,   -452075.778
2016-08-01T00:16:58.505,214.011788252,        2.02,       -2.60,       -5.08, 0.,  -5604246.724,   5836789.973,   -452075.241
2016-08-01T00:16:59.505,214.011799826,        2.06,       -2.66,       -5.09, 0.,  -5603220.220,   5837775.406,   -452074.704
2016-08-01T00:17:00.505,214.011811401,        2.12,       -2.67,       -5.03, 0.,  -5602193.543,   5838760.658,   -452074.167
2016-08-01T00:17:01.504,214.011822974,        2.21,       -2.70,       -4.95, 0.,  -5601166.693,   5839745.730,   -452073.630
2016-08-01T00:17:02.504,214.011834549,        2.14,       -2.65,       -5.01, 0.,  -5600139.669,   5840730.621,   -452073.092
2016-08-01T00:17:03.504,214.011846122,        2.16,       -2.64,       -5.00, 0.,  -5599112.472,   5841715.332,   -452072.555
2016-08-01T00:17:04.504,214.011857695,        2.17,       -2.61,       -5.01, 0.,  -5598085.103,   5842699.862,   -452072.018
2016-08-01T00:17:05.504,214.011869269,        2.19,       -2.55,       -5.06, 0.,  -5597057.559,   5843684.211,   -452071.481
2016-08-01T00:17:06.504,214.011880843,        2.18,       -2.56,       -5.07, 0.,  -5596029.843,   5844668.380,   -452070.944
2016-08-01T00:17:07.505,214.011892418,        2.17,       -2.55,       -5.06, 0.,  -5595001.954,   5845652.368,   -452070.407
2016-08-01T00:17:08.505,214.011903992,        2.13,       -2.52,       -5.12, 0.,  -5593973.892,   5846636.175,   -452069.870
2016-08-01T00:17:09.505,214.011915566,        2.14,       -2.49,       -5.12, 0.,  -5592945.656,   5847619.801,   -452069.333
2016-08-01T00:17:10.505,214.011927140,        2.13,       -2.42,       -5.13, 0.,  -5591917.248,   5848603.246,   -452068.795
2016-08-01T00:17:11.505,214.011938714,        2.07,       -2.46,       -5.12, 0.,  -5590888.667,   5849586.511,   -452068.258
2016-08-01T00:17:12.505,214.011950288,        2.05,       -2.47,       -5.15, 0.,  -5589859.913,   5850569.594,   -452067.721
2016-08-01T00:17:13.505,214.011961862,        2.06,       -2.50,       -5.15, 0.,  -5588830.986,   5851552.497,   -452067.184
2016-08-01T00:17:14.504,214.011973436,        2.07,       -2.53,       -5.16, 0.,  -5587801.887,   5852535.219,   -452066.647
2016-08-01T00:17:15.504,214.011985010,        2.06,       -2.58,       -5.12, 0.,  -5586772.614,   5853517.760,   -452066.110
2016-08-01T00:17:16.504,214.011996584,        1.99,       -2.57,       -5.08, 0.,  -5585743.169,   5854500.119,   -452065.573
2016-08-01T00:17:17.504,214.012008158,        1.98,       -2.62,       -5.12, 0.,  -5584713.551,   5855482.298,   -452065.035
2016-08-01T00:17:18.504,214.012019732,        1.94,       -2.63,       -5.06, 0.,  -5583683.760,   5856464.296,   -452064.498
2016-08-01T00:17:19.504,214.012031306,        1.90,       -2.62,       -5.06, 0.,  -5582653.797,   5857446.113,   -452063.961
2016-08-01T00:17:20.504,214.012042880,        1.90,       -2.68,       -5.06, 0.,  -5581623.661,   5858427.748,   -452063.424
2016-08-01T00:17:21.504,214.012054455,        1.87,       -2.65,       -5.08, 0.,  -5580593.352,   5859409.202,   -452062.887
2016-08-01T00:17:22.505,214.012066029,        1.85,       -2.69,       -5.02, 0.,  -5579562.871,   5860390.475,   -452062.350
2016-08-01T00:17:23.505,214.012077603,        1.82,       -2.68,       -5.13, 0.,  -5578532.217,   5861371.567,   -452061.813
2016-08-01T00:17:24.505,214.012089177,        1.81,       -2.75,       -5.05, 0.,  -5577501.391,   5862352.478,   -452061.276
2016-08-01T00:17:25.505,214.012100751,        1.78,       -2.79,       -5.05, 0.,  -5576470.392,   5863333.207,   -452060.738
2016-08-01T00:17:26.505,214.012112325,        1.72,       -2.76,       -5.05, 0.,  -5575439.221,   5864313.755,   -452060.201
2016-08-01T00:17:27.505,214.012123899,        1.68,       -2.68,       -5.10, 0.,  -5574407.877,   5865294.121,   -452059.664
2016-08-01T00:17:28.504,214.012135473,        1.70,       -2.71,       -5.12, 0.,  -5573376.362,   5866274.306,   -452059.127
2016-08-01T00:17:29.504,214.012147047,        1.78,       -2.73,       -5.13, 0.,  -5572344.673,   5867254.310,   -452058.590
2016-08-01T00:17:30.504,214.012158621,        1.86,       -2.74,       -5.04, 0.,  -5571312.812,   5868234.132,   -452058.053
2016-08-01T00:17:31.504,214.012170195,        1.93,       -2.69,       -5.02, 0.,  -5570280.779,   5869213.774,   -452057.516
2016-08-01T00:17:32.504,214.012181769,        1.91,       -2.63,       -5.04, 0.,  -5569248.574,   5870193.233,   -452056.978
2016-08-01T00:17:33.504,214.012193343,        1.97,       -2.65,       -5.03, 0.,  -5568216.197,   5871172.511,   -452056.441
2016-08-01T00:17:34.505,214.012204918,        1.98,       -2.65,       -4.99, 0.,  -5567183.647,   5872151.607,   -452055.904
2016-08-01T00:17:35.504,214.012216492,        2.02,       -2.65,       -5.04, 0.,  -5566150.925,   5873130.522,   -452055.367
2016-08-01T00:17:36.505,214.012228066,        2.01,       -2.62,       -5.03, 0.,  -5565118.031,   5874109.255,   -452054.830
2016-08-01T00:17:37.505,214.012239640,        1.98,       -2.63,       -4.98, 0.,  -5564084.965,   5875087.806,   -452054.293
2016-08-01T00:17:38.505,214.012251214,        1.93,       -2.62,       -5.04, 0.,  -5563051.727,   5876066.176,   -452053.756
2016-08-01T00:17:39.505,214.012262788,        1.89,       -2.67,       -5.04, 0.,  -5562018.317,   5877044.364,   -452053.219
2016-08-01T00:17:40.505,214.012274362,        1.82,       -2.62,       -5.04, 0.,  -5560984.735,   5878022.370,   -452052.681
2016-08-01T00:17:41.504,214.012285936,        1.85,       -2.62,       -5.09, 0.,  -5559950.981,   5879000.195,   -452052.144
2016-08-01T00:17:42.504,214.012297510,        1.87,       -2.69,       -5.14, 0.,  -5558917.055,   5879977.837,   -452051.607
2016-08-01T00:17:43.504,214.012309084,        1.91,       -2.70,       -5.06, 0.,  -5557882.957,   5880955.298,   -452051.070
2016-08-01T00:17:44.504,214.012320658,        1.92,       -2.65,       -5.03, 0.,  -5556848.687,   5881932.577,   -452050.533
2016-08-01T00:17:45.504,214.012332232,        1.88,       -2.67,       -5.01, 0.,  -5555814.245,   5882909.674,   -452049.996
2016-08-01T00:17:46.504,214.012343806,        1.86,       -2.61,       -5.04, 0.,  -5554779.632,   5883886.589,   -452049.459
2016-08-01T00:17:47.505,214.012355381,        1.89,       -2.62,       -5.01, 0.,  -5553744.846,   5884863.323,   -452048.921
2016-08-01T00:17:48.504,214.012366955,        1.83,       -2.62,       -5.04, 0.,  -5552709.890,   5885839.873,   -452048.384
2016-08-01T00:17:49.505,214.012378529,        1.80,       -2.60,       -5.04, 0.,  -5551674.761,   5886816.243,   -452047.847
2016-08-01T00:17:50.505,214.012390103,        1.81,       -2.68,       -5.03, 0.,  -5550639.460,   5887792.430,   -452047.310
2016-08-01T00:17:51.505,214.012401677,        1.81,       -2.76,       -4.99, 0.,  -5549603.988,   5888768.435,   -452046.773
2016-08-01T00:17:52.505,214.012413251,        1.76,       -2.72,       -4.97, 0.,  -5548568.345,   5889744.258,   -452046.236
2016-08-01T00:17:53.505,214.012424825,        1.73,       -2.72,       -4.97, 0.,  -5547532.529,   5890719.899,   -452045.699
2016-08-01T00:17:54.505,214.012436399,        1.76,       -2.79,       -4.96, 0.,  -5546496.543,   5891695.357,   -452045.161
2016-08-01T00:17:55.504,214.012447973,        1.76,       -2.75,       -4.97, 0.,  -5545460.384,   5892670.634,   -452044.624
2016-08-01T00:17:56.504,214.012459547,        1.78,       -2.78,       -4.99, 0.,  -5544424.054,   5893645.728,   -452044.087
2016-08-01T00:17:57.504,214.012471121,        1.73,       -2.76,       -4.94, 0.,  -5543387.553,   5894620.640,   -452043.550
2016-08-01T00:17:58.504,214.012482695,        1.74,       -2.76,       -4.92, 0.,  -5542350.880,   5895595.370,   -452043.013
2016-08-01T00:17:59.504,214.012494269,        1.76,       -2.76,       -4.94, 0.,  -5541314.036,   5896569.917,   -452042.476
2016-08-01T00:18:00.504,214.012505843,        1.72,       -2.77,       -4.93, 0.,  -5540277.021,   5897544.282,   -452041.939
2016-08-01T00:18:01.505,214.012517418,        1.80,       -2.86,       -4.90, 0.,  -5539239.834,   5898518.465,   -452041.402
2016-08-01T00:18:02.504,214.012528992,        1.80,       -2.84,       -4.89, 0.,  -5538202.476,   5899492.465,   -452040.864
2016-08-01T00:18:03.505,214.012540566,        1.72,       -2.85,       -4.87, 0.,  -5537164.946,   5900466.283,   -452040.327
2016-08-01T00:18:04.505,214.012552140,        1.65,       -2.89,       -4.84, 0.,  -5536127.246,   5901439.918,   -452039.790
2016-08-01T00:18:05.505,214.012563714,        1.65,       -2.85,       -4.87, 0.,  -5535089.374,   5902413.371,   -452039.253
2016-08-01T00:18:06.505,214.012575288,        1.68,       -2.84,       -4.83, 0.,  -5534051.331,   5903386.641,   -452038.716
2016-08-01T00:18:07.505,214.012586862,        1.66,       -2.81,       -4.85, 0.,  -5533013.117,   5904359.729,   -452038.179
2016-08-01T00:18:08.505,214.012598436,        1.65,       -2.83,       -4.87, 0.,  -5531974.732,   5905332.634,   -452037.642
2016-08-01T00:18:09.504,214.012610010,        1.66,       -2.83,       -4.89, 0.,  -5530936.175,   5906305.357,   -452037.104
2016-08-01T00:18:10.504,214.012621584,        1.65,       -2.85,       -4.86, 0.,  -5529897.448,   5907277.896,   -452036.567
2016-08-01T00:18:11.504,214.012633158,        1.63,       -2.85,       -4.87, 0.,  -5528858.550,   5908250.254,   -452036.030
2016-08-01T00:18:12.504,214.012644732,        1.63,       -2.83,       -4.89, 0.,  -5527819.481,   5909222.428,   -452035.493
2016-08-01T00:18:13.504,214.012656306,        1.65,       -2.89,       -4.93, 0.,  -5526780.240,   5910194.420,   -452034.956
2016-08-01T00:18:14.504,214.012667881,        1.64,       -2.94,       -4.95, 0.,  -5525740.829,   5911166.229,   -452034.419
2016-08-01T00:18:15.504,214.012679455,        1.61,       -2.90,       -4.93, 0.,  -5524701.247,   5912137.855,   -452033.882
2016-08-01T00:18:16.505,214.012691029,        1.61,       -2.92,       -4.92, 0.,  -5523661.494,   5913109.298,   -452033.344
2016-08-01T00:18:17.505,214.012702603,        1.62,       -2.93,       -4.94, 0.,  -5522621.570,   5914080.559,   -452032.807
2016-08-01T00:18:18.505,214.012714177,        1.66,       -2.99,       -4.93, 0.,  -5521581.476,   5915051.636,   -452032.270
2016-08-01T00:18:19.505,214.012725751,        1.71,       -3.03,       -4.93, 0.,  -5520541.211,   5916022.531,   -452031.733
2016-08-01T00:18:20.505,214.012737325,        1.73,       -3.03,       -4.91, 0.,  -5519500.775,   5916993.243,   -452031.196
2016-08-01T00:18:21.505,214.012748899,        1.72,       -3.03,       -4.93, 0.,  -5518460.168,   5917963.772,   -452030.659
2016-08-01T00:18:22.504,214.012760473,        1.72,       -3.01,       -4.89, 0.,  -5517419.391,   5918934.117,   -452030.122
2016-08-01T00:18:23.504,214.012772047,        1.71,       -3.02,       -4.90, 0.,  -5516378.443,   5919904.280,   -452029.584
2016-08-01T00:18:24.504,214.012783621,        1.70,       -3.01,       -4.82, 0.,  -5515337.324,   5920874.259,   -452029.047
2016-08-01T00:18:25.504,214.012795195,        1.68,       -2.93,       -4.79, 0.,  -5514296.035,   5921844.056,   -452028.510
2016-08-01T00:18:26.504,214.012806769,        1.63,       -2.93,       -4.82, 0.,  -5513254.576,   5922813.669,   -452027.973
2016-08-01T00:18:27.504,214.012818343,        1.65,       -2.91,       -4.85, 0.,  -5512212.945,   5923783.100,   -452027.436
2016-08-01T00:18:28.505,214.012829918,        1.63,       -2.89,       -4.87, 0.,  -5511171.145,   5924752.347,   -452026.899
2016-08-01T00:18:29.505,214.012841492,        1.63,       -2.87,       -4.89, 0.,  -5510129.174,   5925721.411,   -452026.362
2016-08-01T00:18:30.505,214.012853066,        1.66,       -2.87,       -4.89, 0.,  -5509087.033,   5926690.291,   -452025.824
2016-08-01T00:18:31.505,214.012864640,        1.71,       -2.90,       -4.92, 0.,  -5508044.721,   5927658.988,   -452025.287
2016-08-01T00:18:32.505,214.012876214,        1.73,       -2.92,       -4.92, 0.,  -5507002.239,   5928627.502,   -452024.750
2016-08-01T00:18:33.505,214.012887788,        1.72,       -2.90,       -4.92, 0.,  -5505959.586,   5929595.833,   -452024.213
2016-08-01T00:18:34.505,214.012899362,        1.76,       -2.91,       -4.91, 0.,  -5504916.764,   5930563.980,   -452023.676
2016-08-01T00:18:35.505,214.012910936,        1.77,       -2.86,       -4.95, 0.,  -5503873.771,   5931531.944,   -452023.139
2016-08-01T00:18:36.504,214.012922510,        1.79,       -2.86,       -4.94, 0.,  -5502830.608,   5932499.724,   -452022.602
2016-08-01T00:18:37.504,214.012934084,        1.81,       -2.89,       -4.94, 0.,  -5501787.274,   5933467.322,   -452022.065
2016-08-01T00:18:38.504,214.012945658,        1.81,       -2.89,       -4.94, 0.,  -5500743.771,   5934434.735,   -452021.527
2016-08-01T00:18:39.504,214.012957232,        1.77,       -2.88,       -4.93, 0.,  -5499700.097,   5935401.965,   -452020.990
2016-08-01T00:18:40.504,214.012968806,        1.75,       -2.92,       -4.87, 0.,  -5498656.254,   5936369.011,   -452020.453
2016-08-01T00:18:41.504,214.012980380,        1.74,       -2.97,       -4.85, 0.,  -5497612.240,   5937335.874,   -452019.916
2016-08-01T00:18:42.504,214.012991953,        1.69,       -2.96,       -4.87, 0.,  -5496568.056,   5938302.553,   -452019.379
2016-08-01T00:18:43.505,214.013003527,        1.59,       -2.97,       -4.87, 0.,  -5495523.703,   5939269.049,   -452018.842
2016-08-01T00:18:44.505,214.013015101,        1.58,       -2.97,       -4.81, 0.,  -5494479.179,   5940235.361,   -452018.304
2016-08-01T00:18:45.505,214.013026675,        1.65,       -2.93,       -4.79, 0.,  -5493434.486,   5941201.489,   -452017.767
2016-08-01T00:18:46.505,214.013038249,        1.67,       -2.91,       -4.83, 0.,  -5492389.622,   5942167.434,   -452017.230
2016-08-01T00:18:47.505,214.013049823,        1.61,       -2.89,       -4.83, 0.,  -5491344.589,   5943133.194,   -452016.693
2016-08-01T00:18:48.505,214.013061398,        1.66,       -2.89,       -4.82, 0.,  -5490299.386,   5944098.771,   -452016.156
2016-08-01T00:18:49.504,214.013072972,        1.68,       -2.93,       -4.79, 0.,  -5489254.013,   5945064.165,   -452015.619
2016-08-01T00:18:50.504,214.013084546,        1.68,       -2.98,       -4.84, 0.,  -5488208.471,   5946029.374,   -452015.082
2016-08-01T00:18:51.504,214.013096120,        1.66,       -2.95,       -4.87, 0.,  -5487162.758,   5946994.399,   -452014.545
2016-08-01T00:18:52.504,214.013107694,        1.66,       -2.98,       -4.83, 0.,  -5486116.876,   5947959.241,   -452014.007
2016-08-01T00:18:53.504,214.013119268,        1.62,       -2.99,       -4.80, 0.,  -5485070.824,   5948923.898,   -452013.470
2016-08-01T00:18:54.504,214.013130842,        1.62,       -2.97,       -4.83, 0.,  -5484024.603,   5949888.372,   -452012.933
2016-08-01T00:18:55.505,214.013142416,        1.63,       -3.00,       -4.77, 0.,  -5482978.212,   5950852.662,   -452012.396
2016-08-01T00:18:56.504,214.013153990,        1.65,       -2.96,       -4.78, 0.,  -5481931.652,   5951816.767,   -452011.859
2016-08-01T00:18:57.505,214.013165564,        1.67,       -2.93,       -4.77, 0.,  -5480884.922,   5952780.688,   -452011.322
2016-08-01T00:18:58.505,214.013177138,        1.68,       -2.95,       -4.76, 0.,  -5479838.023,   5953744.426,   -452010.785
2016-08-01T00:18:59.505,214.013188712,        1.72,       -2.98,       -4.74, 0.,  -5478790.954,   5954707.979,   -452010.247
2016-08-01T00:19:00.505,214.013200286,        1.63,       -2.97,       -4.70, 0.,  -5477743.716,   5955671.348,   -452009.710
2016-08-01T00:19:01.505,214.013211861,        1.63,       -2.96,       -4.70, 0.,  -5476696.308,   5956634.533,   -452009.173
2016-08-01T00:19:02.505,214.013223435,        1.66,       -2.95,       -4.74, 0.,  -5475648.731,   5957597.534,   -452008.636
2016-08-01T00:19:03.504,214.013235009,        1.66,       -2.97,       -4.73, 0.,  -5474600.984,   5958560.351,   -452008.099
2016-08-01T00:19:04.504,214.013246583,        1.61,       -3.00,       -4.72, 0.,  -5473553.069,   5959522.983,   -452007.562
2016-08-01T00:19:05.504,214.013258157,        1.61,       -2.97,       -4.70, 0.,  -5472504.983,   5960485.431,   -452007.025
2016-08-01T00:19:06.504,214.013269731,        1.63,       -2.98,       -4.68, 0.,  -5471456.729,   5961447.694,   -452006.487
2016-08-01T00:19:07.504,214.013281305,        1.63,       -2.92,       -4.68, 0.,  -5470408.306,   5962409.774,   -452005.950
2016-08-01T00:19:08.504,214.013292879,        1.60,       -2.89,       -4.69, 0.,  -5469359.713,   5963371.669,   -452005.413
2016-08-01T00:19:09.504,214.013304453,        1.58,       -2.93,       -4.68, 0.,  -5468310.951,   5964333.379,   -452004.876
2016-08-01T00:19:10.505,214.013316027,        1.53,       -2.97,       -4.66, 0.,  -5467262.021,   5965294.905,   -452004.339
2016-08-01T00:19:11.505,214.013327601,        1.47,       -2.97,       -4.67, 0.,  -5466212.921,   5966256.247,   -452003.802
2016-08-01T00:19:12.505,214.013339175,        1.56,       -2.95,       -4.65, 0.,  -5465163.652,   5967217.404,   -452003.265
2016-08-01T00:19:13.505,214.013350749,        1.54,       -2.97,       -4.63, 0.,  -5464114.214,   5968178.377,   -452002.727
2016-08-01T00:19:14.505,214.013362324,        1.54,       -2.95,       -4.63, 0.,  -5463064.607,   5969139.164,   -452002.190
2016-08-01T00:19:15.505,214.013373898,        1.57,       -3.00,       -4.57, 0.,  -5462014.831,   5970099.768,   -452001.653
2016-08-01T00:19:16.504,214.013385472,        1.59,       -3.00,       -4.56, 0.,  -5460964.886,   5971060.186,   -452001.116
2016-08-01T00:19:17.504,214.013397046,        1.65,       -3.06,       -4.60, 0.,  -5459914.772,   5972020.421,   -452000.579
2016-08-01T00:19:18.504,214.013408620,        1.66,       -3.12,       -4.63, 0.,  -5458864.490,   5972980.470,   -452000.042
2016-08-01T00:19:19.504,214.013420194,        1.62,       -3.04,       -4.66, 0.,  -5457814.039,   5973940.335,   -451999.504
2016-08-01T00:19:20.504,214.013431768,        1.61,       -3.04,       -4.69, 0.,  -5456763.419,   5974900.015,   -451998.967
2016-08-01T00:19:21.504,214.013443342,        1.57,       -3.02,       -4.69, 0.,  -5455712.630,   5975859.510,   -451998.430
2016-08-01T00:19:22.505,214.013454916,        1.57,       -3.08,       -4.64, 0.,  -5454661.672,   5976818.820,   -451997.893
2016-08-01T00:19:23.505,214.013466490,        1.55,       -3.10,       -4.59, 0.,  -5453610.546,   5977777.946,   -451997.356
2016-08-01T00:19:24.505,214.013478064,        1.52,       -3.10,       -4.60, 0.,  -5452559.251,   5978736.886,   -451996.819
2016-08-01T00:19:25.505,214.013489638,        1.48,       -3.11,       -4.62, 0.,  -5451507.788,   5979695.643,   -451996.282
2016-08-01T00:19:26.505,214.013501212,        1.48,       -3.11,       -4.58, 0.,  -5450456.156,   5980654.213,   -451995.744
2016-08-01T00:19:27.505,214.013512786,        1.51,       -3.10,       -4.56, 0.,  -5449404.355,   5981612.599,   -451995.207
2016-08-01T00:19:28.505,214.013524361,        1.54,       -3.06,       -4.62, 0.,  -5448352.386,   5982570.800,   -451994.670
2016-08-01T00:19:29.504,214.013535935,        1.55,       -3.05,       -4.56, 0.,  -5447300.248,   5983528.816,   -451994.133
2016-08-01T00:19:30.504,214.013547509,        1.50,       -3.02,       -4.55, 0.,  -5446247.942,   5984486.647,   -451993.596
2016-08-01T00:19:31.504,214.013559083,        1.52,       -3.01,       -4.61, 0.,  -5445195.467,   5985444.293,   -451993.059
2016-08-01T00:19:32.504,214.013570657,        1.54,       -2.97,       -4.62, 0.,  -5444142.825,   5986401.754,   -451992.522
2016-08-01T00:19:33.504,214.013582231,        1.61,       -2.99,       -4.57, 0.,  -5443090.013,   5987359.030,   -451991.984
2016-08-01T00:19:34.504,214.013593805,        1.62,       -3.02,       -4.58, 0.,  -5442037.034,   5988316.120,   -451991.447
2016-08-01T00:19:35.505,214.013605379,        1.62,       -3.02,       -4.58, 0.,  -5440983.886,   5989273.025,   -451990.910
2016-08-01T00:19:36.504,214.013616953,        1.63,       -3.03,       -4.53, 0.,  -5439930.570,   5990229.745,   -451990.373
2016-08-01T00:19:37.505,214.013628527,        1.61,       -3.01,       -4.52, 0.,  -5438877.085,   5991186.280,   -451989.836
2016-08-01T00:19:38.505,214.013640101,        1.61,       -3.01,       -4.54, 0.,  -5437823.433,   5992142.630,   -451989.299
2016-08-01T00:19:39.505,214.013651675,        1.55,       -3.01,       -4.52, 0.,  -5436769.612,   5993098.794,   -451988.762
2016-08-01T00:19:40.505,214.013663249,        1.60,       -3.02,       -4.53, 0.,  -5435715.623,   5994054.773,   -451988.224
2016-08-01T00:19:41.505,214.013674824,        1.62,       -3.04,       -4.55, 0.,  -5434661.466,   5995010.567,   -451987.687
2016-08-01T00:19:42.505,214.013686398,        1.64,       -2.99,       -4.57, 0.,  -5433607.141,   5995966.175,   -451987.150
2016-08-01T00:19:43.504,214.013697972,        1.65,       -2.94,       -4.61, 0.,  -5432552.648,   5996921.598,   -451986.613
